metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_waiting,1753796329,148.505000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_receiving,1753796329,0.129000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_failed,1753796329,0.000000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
checks,1753796329,1.000000,status code 200 get id,,,,::requisição por id,,,,default,,,,,,,
group_duration,1753796329,155.296542,,,,,::requisição por id,,,,default,,,,,,,
data_sent,1753796329,400.000000,,,,,,,,,default,,,,,,,
data_received,1753796329,6240.000000,,,,,,,,,default,,,,,,,
iteration_duration,1753796329,312.174958,,,,,,,,,default,,,,,,,
iterations,1753796329,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1753796329,1.000000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_duration,1753796329,150.821000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_blocked,1753796329,0.001000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_connecting,1753796329,0.000000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_tls_handshaking,1753796329,0.000000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_sending,1753796329,0.042000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_waiting,1753796329,148.874000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_receiving,1753796329,1.905000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_failed,1753796329,0.000000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_reqs,1753796329,1.000000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_duration,1753796329,8.676000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_blocked,1753796329,0.001000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_connecting,1753796329,0.000000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_tls_handshaking,1753796329,0.000000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_sending,1753796329,0.077000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_waiting,1753796329,8.357000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_receiving,1753796329,0.242000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_failed,1753796329,0.000000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
checks,1753796329,1.000000,status code 200 get id,,,,::requisição por id,,,,default,,,,,,,
group_duration,1753796329,157.475000,,,,,::requisição por id,,,,default,,,,,,,
data_sent,1753796329,403.000000,,,,,,,,,default,,,,,,,
data_received,1753796329,6272.000000,,,,,,,,,default,,,,,,,
iteration_duration,1753796329,312.924333,,,,,,,,,default,,,,,,,
iterations,1753796329,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1753796329,1.000000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_duration,1753796329,7.359000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_blocked,1753796329,0.001000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_connecting,1753796329,0.000000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_tls_handshaking,1753796329,0.000000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_sending,1753796329,0.065000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_waiting,1753796329,7.232000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_receiving,1753796329,0.062000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_failed,1753796329,0.000000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_reqs,1753796329,1.000000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_duration,1753796329,158.506000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_blocked,1753796329,0.000000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_connecting,1753796329,0.000000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_tls_handshaking,1753796329,0.000000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_sending,1753796329,0.089000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_waiting,1753796329,158.318000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_receiving,1753796329,0.099000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_failed,1753796329,0.000000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_reqs,1753796329,1.000000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_duration,1753796329,158.590000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_blocked,1753796329,0.000000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_connecting,1753796329,0.000000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_tls_handshaking,1753796329,0.000000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_sending,1753796329,0.088000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_waiting,1753796329,158.433000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_receiving,1753796329,0.069000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_failed,1753796329,0.000000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
checks,1753796329,1.000000,status code 200 get id,,,,::requisição por id,,,,default,,,,,,,
group_duration,1753796329,165.353833,,,,,::requisição por id,,,,default,,,,,,,
checks,1753796329,1.000000,status code 200 get id,,,,::requisição por id,,,,default,,,,,,,
group_duration,1753796329,165.468792,,,,,::requisição por id,,,,default,,,,,,,
data_sent,1753796329,397.000000,,,,,,,,,default,,,,,,,
data_received,1753796329,6206.000000,,,,,,,,,default,,,,,,,
iteration_duration,1753796329,329.581542,,,,,,,,,default,,,,,,,
iterations,1753796329,1.000000,,,,,,,,,default,,,,,,,
data_sent,1753796329,401.000000,,,,,,,,,default,,,,,,,
data_received,1753796329,6234.000000,,,,,,,,,default,,,,,,,
iteration_duration,1753796329,329.998916,,,,,,,,,default,,,,,,,
iterations,1753796329,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1753796329,1.000000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_duration,1753796329,6.939000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_blocked,1753796329,0.001000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_connecting,1753796329,0.000000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_tls_handshaking,1753796329,0.000000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_sending,1753796329,0.041000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_waiting,1753796329,6.833000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_receiving,1753796329,0.065000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_failed,1753796329,0.000000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_reqs,1753796329,1.000000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_duration,1753796329,6.939000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_blocked,1753796329,0.001000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_connecting,1753796329,0.000000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_tls_handshaking,1753796329,0.000000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_sending,1753796329,0.041000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_waiting,1753796329,6.833000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_receiving,1753796329,0.065000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_failed,1753796329,0.000000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_reqs,1753796329,1.000000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_duration,1753796329,148.098000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_blocked,1753796329,0.001000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_connecting,1753796329,0.000000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_tls_handshaking,1753796329,0.000000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_sending,1753796329,0.122000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_waiting,1753796329,147.924000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_receiving,1753796329,0.052000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_failed,1753796329,0.000000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
checks,1753796329,1.000000,status code 200 get all,,,,::requisição todos os crocodilos,,,,default,,,,,,,
group_duration,1753796329,157.086875,,,,,::requisição todos os crocodilos,,,,default,,,,,,,
http_reqs,1753796329,1.000000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_duration,1753796329,7.271000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_blocked,1753796329,0.001000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_connecting,1753796329,0.000000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_tls_handshaking,1753796329,0.000000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_sending,1753796329,0.058000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_waiting,1753796329,7.104000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_receiving,1753796329,0.109000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_failed,1753796329,0.000000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_reqs,1753796329,1.000000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_duration,1753796329,148.824000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_blocked,1753796329,0.001000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_connecting,1753796329,0.000000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_tls_handshaking,1753796329,0.000000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_sending,1753796329,0.069000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_waiting,1753796329,148.674000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_receiving,1753796329,0.081000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_failed,1753796329,0.000000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
checks,1753796329,1.000000,status code 200 get all,,,,::requisição todos os crocodilos,,,,default,,,,,,,
group_duration,1753796329,156.693375,,,,,::requisição todos os crocodilos,,,,default,,,,,,,
http_reqs,1753796329,1.000000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_duration,1753796329,5.602000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_blocked,1753796329,0.001000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_connecting,1753796329,0.000000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_tls_handshaking,1753796329,0.000000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_sending,1753796329,0.057000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_waiting,1753796329,5.472000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_receiving,1753796329,0.073000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_failed,1753796329,0.000000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_reqs,1753796329,1.000000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_duration,1753796329,156.650000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_blocked,1753796329,0.001000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_connecting,1753796329,0.000000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_tls_handshaking,1753796329,0.000000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_sending,1753796329,0.110000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_waiting,1753796329,156.434000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_receiving,1753796329,0.106000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_failed,1753796329,0.000000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
checks,1753796329,1.000000,status code 200 get all,,,,::requisição todos os crocodilos,,,,default,,,,,,,
group_duration,1753796329,163.967209,,,,,::requisição todos os crocodilos,,,,default,,,,,,,
http_reqs,1753796329,1.000000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_duration,1753796329,157.333000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_blocked,1753796329,0.002000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_connecting,1753796329,0.000000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_tls_handshaking,1753796329,0.000000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_sending,1753796329,0.085000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_waiting,1753796329,157.185000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_receiving,1753796329,0.063000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_failed,1753796329,0.000000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
checks,1753796329,1.000000,status code 200 get all,,,,::requisição todos os crocodilos,,,,default,,,,,,,
group_duration,1753796329,164.609250,,,,,::requisição todos os crocodilos,,,,default,,,,,,,
http_reqs,1753796329,1.000000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_duration,1753796329,6.654000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_blocked,1753796329,0.001000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_connecting,1753796329,0.000000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_tls_handshaking,1753796329,0.000000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_sending,1753796329,0.125000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_waiting,1753796329,6.475000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_receiving,1753796329,0.054000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_failed,1753796329,0.000000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_reqs,1753796329,1.000000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_duration,1753796329,6.882000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_blocked,1753796329,0.001000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_connecting,1753796329,0.000000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_tls_handshaking,1753796329,0.000000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_sending,1753796329,0.080000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
